D03-C15,F12-MA2,D03,C,PC,disappearance,Med.dis,MA.P,Vol,Bur,Hho,,,Per,M,C,"Disclosure of information, due to a theft, of portable equipment (e.g. PC) containing files  used for personal office activity, in the offices, by a member of the enterprise staff, outside working hours"
D03-C16,F12-MA2,D03,C,PC,disappearance,Med.dis,MA.P,Vol,Bur,Hho,,,Ser,M,C,"Disclosure of information, due to a theft, of portable equipment (e.g. PC) containing files  used for personal office activity, in the offices, by a member of the services team, outside working hours"
D03-C17,F12-MA2,D03,C,PC,disappearance,Med.dis,MA.P,Vol,Ext,,,,,M,C,"Disclosure of information, due to a theft, of portable equipment (e.g. PC) containing files  used for personal office activity, outside the company"
D04-C01,F14-ER1,D04,C,Document,disappearance,Med.dis,ER.P,Pro,Ext,,,,,E,C,"Disclosure of documents, due to an error or accidental loss, outside the company"
D04-C02,F14-MA1,D04,C,Document,disappearance,Med.dis,MA.P,Vol,Bur,Hho,,,Per,M,C,"Theft of documents written or printed detained by users, in the offices, by a member of the enterprise staff, outside working hours"
D04-C03,F14-MA1,D04,C,Document,disappearance,Med.dis,MA.P,Vol,Bur,Abs,,,Uai,M,C,"Theft of documents written or printed detained by users, in the offices, by a user authorized illegitimately, while the user is absent"
D04-C04,F14-MA1,D04,C,Document,disappearance,Med.dis,MA.P,Vol,Bur,,,,Ser,M,C,"Theft of documents written or printed detained by users, in the offices, by a member of the services team"
D04-C05,F14-MA1,D04,C,Document,disappearance,Med.dis,MA.P,Vol,Bur,Abs,,,Per,M,C,"Theft of documents written or printed detained by users, in the offices, by a member of the enterprise staff, while the user is absent"
D04-C06,F14-MA1,D04,C,Document,disappearance,Med.dis,MA.P,Vol,Bur,Abs,,,Vis,M,C,"Theft of documents written or printed detained by users, in the offices, by a visitor, while the user is absent"
D04-C07,F14-MA1,D04,C,Document,disappearance,Med.dis,MA.P,Vol,Ext,,,,,M,C,"Theft of documents written or printed detained by users, outside the company"
D04-C08,F14-MA1,D04,C,Document,disappearance,Med.dis,MA.P,Vol,,,,Imp,Per,M,C,"Theft of documents , during the printing on a shared printer, by a member of the enterprise staff"
D04-C09,F14-MA1,D04,C,Document,disappearance,Med.dis,MA.P,Vol,,,,Imp,Vis,M,C,"Theft of documents , during the printing on a shared printer, by a visitor"
D04-C10,F14-MA1,D04,C,Document,disappearance,Med.dis,MA.P,Vol,,,,Dif,Per,M,C,"Theft of documents , during the distribution, by a member of the enterprise staff"
D04-C11,F14-MA1,D04,C,Document,disappearance,Med.dis,MA.P,Vol,,,,Dif,Vis,M,C,"Theft of documents , during the distribution, by a visitor"
D04-C12,F14-MA3,D04,C,Document,disappearance,Med.dis,MA.P,Vol,,,,Crc,,M,C,"Theft of discarded documents , within the collection circuit of paper bins"
D05-C01,F14-ER2,D05,C,printouts,disclosure,Med.dis,ER.P,Pro,,,,Dif,E,E,C,"Disclosure of listings or printouts, due to an error or accidental loss, during the distribution, by a member of the production team"
D05-C02,F14-MA2,D05,C,printouts,disappearance,Med.dis,MA.P,Vol,Exp,,,,Pa,M,C,"Theft of listings or printouts , within the production premises, by an authorized staff member"
D05-C03,F14-MA2,D05,C,printouts,disappearance,Med.dis,MA.P,Vol,Exp,,,,Ser,M,C,"Theft of listings or printouts , within the production premises, by a member of the services team"
D05-C04,F14-MA2,D05,C,printouts,disappearance,Med.dis,MA.P,Vol,Exp,,,,Pna,M,C,"Theft of listings or printouts , within the production premises, by a member of the staff not authorized"
D05-C05,F14-MA2,D05,C,printouts,disappearance,Med.dis,MA.P,Vol,,,,Dif,Per,M,C,"Theft of listings or printouts , during the distribution, by a member of the enterprise staff"
D05-C06,F14-MA2,D05,C,printouts,disappearance,Med.dis,MA.P,Vol,,,,Dif,Vis,M,C,"Theft of listings or printouts , during the distribution, by a visitor"
D05-C07,F14-MA2,D05,C,printouts,disappearance,Med.dis,MA.P,Vol,Exp,,,Crc,,M,C,"Theft of listings or printouts , within the collection circuit of paper bins"
D06-C01,F13-MA1,D06,C,screen,disclosure,Dtr.div,MA.L,Vol,Bur,,Ain,,Uai,M,C,"Disclosure of data after consultation , by a user authorized illegitimately, connected from the internal network"
D06-C02,F13-MA1,D06,C,screen,disclosure,Dtr.div,MA.L,Vol,Bur,,Ain,,Tie,M,C,"Disclosure of data after consultation , by an unauthorized third party , connected from the internal network"
D06-C03,F13-MA1,D06,C,screen,disclosure,Dtr.div,MA.L,Vol,Bur,,Ain,,E,M,C,"Disclosure of data after consultation , by a member of the production team, connected from the internal network"
D06-C04,F13-MA1,D06,C,screen,disclosure,Dtr.div,MA.L,Vol,Ext,,Aerl,,Tie,M,C,"Disclosure of data after consultation , by an unauthorized third party , connected, from outside, to the local area network"
D06-C05,F13-MA1,D06,C,screen,harnessing,Dtr.div,MA.L,Ele,Ext,,Aem,,Tie,M,C,"Disclosure of data after consultation , by an unauthorized third party , through electro-magnetic tapping"
D06-C06,F13-MA1,D06,C,screen,disclosure,Dtr.div,MA.L,Vol,,,Aru,,E,M,C,"Disclosure of data after consultation , by a member of the production team, having access to user resources not erased after use."
D06-C07,F13-MA2,D06,C,data transferred,harnessing,Dtr.div,MA.L,Vol,Ext,,Are,,Pna,M,C,"Disclosure of data after tampering , by a member of the staff not authorized, connected on the extended network"
D06-C08,F13-MA2,D06,C,data transferred,harnessing,Dtr.div,MA.L,Vol,,,Ain,,Per,M,C,"Disclosure of data after tampering , by a member of the enterprise staff, connected from the internal network"
D06-C09,F13-MA2,D06,C,data transferred,harnessing,Dtr.div,MA.L,Fal,,,Amer,,Per,M,C,"Disclosure of data after tampering , by a member of the enterprise staff, after modification of a network equipment"
D06-C10,F13-MA2,D06,C,data transferred,harnessing,Dtr.div,MA.L,Fal,,,Amer,,E,M,C,"Disclosure of data after tampering , by a member of the production team, after modification of a network equipment"
D06-C11,F13-MA2,D06,C,data transferred,harnessing,Dtr.div,MA.L,Fal,Ext,,Amdertm,,Tie,M,C,"Disclosure of data after tampering , by an unauthorized third party , after a remote modification of a network equipment, using a remote maintenance line"
D06-C12,F13-MA2,D06,C,data transferred,harnessing,Dtr.div,MA.L,Vol,,,Amderuf,Main,Tie,M,C,"Disclosure of data after tampering , by an unauthorized third party , after a remote modification of a network equipment, using a flaw not yet fixed"
D06-C13,F13-MA2,D06,C,data transferred,disclosure,Dtr.div,MA.L,Vol,Ext,,Auie,,Tie,M,C,"Disclosure of data after tampering , by an unauthorized third party , using an equipment usurping the identity of an entity also connected to the extended network"
D06-C14,F13-MA2,D06,C,data transferred,disclosure,Dtr.div,MA.L,Vol,Ext,,Auis,,E,M,C,"Disclosure of data after tampering , by a member of the production team, by usurpation of the identity of an application server"
D07-C01,F19-ER1,D07,C,e-mails,disclosure,Dtr.div,ER.P,Pro,,,,,Ua,E,C,"Accidental disclosure of emails, due to an addressing error "
D07-C02,F19-MA,D07,C,e-mails,disclosure,Dtr.div,MA.L,Vol,,,,,E,M,C,"Intentional disclosure of e-mails during emission or receipt, by a member of the production team"
D07-C03,F19-MA,D07,C,e-mails,disclosure,Dtr.div,MA.L,Vol,,,,,M,M,C,"Intentional disclosure of e-mails during emission or receipt, by a member of the maintenance team "
D07-C04,F19-MA,D07,C,e-mails,disclosure,Dtr.div,MA.L,Vol,,,,,Pna,M,C,"Intentional disclosure of e-mails during emission or receipt, by a member of the staff not authorized"
D08-C01,F19-ER2,D08,C,post mail,disclosure,Dtr.div,ER.P,Pro,,,,,,A,C,"Accidental disclosure of post mails, due to an addressing error "
D08-C02,F19-ER3,D08,C,fax,disclosure,Dtr.div,ER.P,Pro,,,,,,A,C,"Accidental disclosure of faxes, due to an addressing error "
D08-C03,F19-MA1,D08,C,post mail,disappearance,Dtr.div,MA.P,Vol,Loc,,,Col,,M,C,"Theft of post mail, during collection or diffusion, in the post mail office"
D08-C04,F19-MA1,D08,C,post mail,disappearance,Dtr.div,MA.P,Vol,Bur,,,Col,,M,C,"Theft of post mail, during collection or diffusion, in the offices"
D08-C05,F19-MA2,D08,C,fax,disappearance,Dtr.div,MA.P,Vol,Lof,,,,,M,C,"Intentional disclosure of faxes, in the fax office"
D08-C06,F19-MA2,D08,C,fax,disappearance,Dtr.div,MA.P,Vol,,,,Col,,M,C,"Intentional disclosure of faxes, during collection or diffusion"
D08-C07,F19-MA3,D08,C,fax,disclosure,Dtr.div,MA.L,Fal,,,,,,M,C,Diversion of fax due to a malicious transfer of  receiver fax
D09-C01,F16-MA,D09,C,Document,disappearance,Med.dis,MA.P,Vol,Arc,,,,Pa,M,C,"Theft or diversion of archived documents , within the archival premises, by an authorized staff member"
D09-C02,F16-MA,D09,C,Document,disappearance,Med.dis,MA.P,Vol,Arc,,,,Pna,M,C,"Theft or diversion of archived documents , within the archival premises, by a member of the staff not authorized"
D09-C03,F16-MA,D09,C,Document,disappearance,Med.dis,MA.P,Vol,,,,Tran,Pna,M,C,"Theft or diversion of archived documents , during the transportation between sites, by a member of the staff not authorized"
D09-C04,F16-MA2,D09,C,Document,disclosure,Med.dis,MA.P,Vol,Arc,,,,Pna,M,C,"Diversion of archived documents, by using the identity of a person authorized to extract an archive"
D10-C01,F12-MA1,D10,C,Media,disappearance,Med.dis,MA.P,Vol,Arc,,,,Pa,M,C,"Disclosure of information, due to a theft, of media containing files of digitalized archives , within the archival premises, by an authorized staff member"
D10-C02,F12-MA1,D10,C,Media,disappearance,Med.dis,MA.P,Vol,Arc,,,,Pna,M,C,"Disclosure of information, due to a theft, of media containing files of digitalized archives , within the archival premises, by a member of the staff not authorized"
D10-C03,F12-MA1,D10,C,Media,disappearance,Med.dis,MA.P,Vol,Dis,,,,Pna,M,C,"Disclosure of information, due to a theft, of media containing files of digitalized archives , in the distribution office, by a member of the staff not authorized"
G01-A01,F17-AC,G01,A,premises,unavailability,Loc.ina,AC.E,Inc,,,,,,A,A,"Unavailability of the working environment, by accident, due to a fire"
G01-A02,F17-AC,G01,A,premises,unavailability,Loc.ina,AC.E,Ino,,,,,,A,A,"Unavailability of the working environment, by accident, due to flooding"
G01-A03,F17-AC,G01,A,premises,unavailability,Loc.ina,AB.S,Ene,,,,,,A,A,"Unavailability of the working environment, by accident, due to a lack of power supply (external cause)"
G01-A04,F17-AC,G01,A,premises,unavailability,Loc.ina,AB.S,Loc,,,,,,A,A,"Unavailability of the working environment, by accident, due to the impossibility of accessing the premises (external cause)"
G02-A01,F01-EA2,G02,A,Software,erasure,Cfl.eff,IF.L,Exp,Exp,,,,,A,A,"Accidental erasure of programs of telecommunication services (voice, fax, videoconferencing, etc.), due to a production incident"
G02-A02,F01-ER4,G02,A,software configuration,erasure,Cfl.eff,ER.P,Pro,Exp,,,,M,E,A,"Erasure, due to an error, of configuration (code, parameters, etc.) of telecommunication services (voice, fax, videoconferencing, etc.), by a member of the maintenance team "
G02-A03,F01-EM2,G02,A,Software,erasure,Cfl.eff,MA.L,Del,Exp,,,,E,M,A,"Malicious erasure of programs of telecommunication services (voice, fax, videoconferencing, etc.), by a member of the production team"
G02-A04,F01-EM2,G02,A,Software,erasure,Cfl.eff,MA.L,Del,Exp,,,,M,M,A,"Malicious erasure of programs of telecommunication services (voice, fax, videoconferencing, etc.), by a member of the maintenance team "
G02-A05,F06-AC1,G02,A,telecom equipment,damaging,Eq.hs,IC.E,De,Exp,,,,,A,A,"Damaging of (host) system, by accident of telecommunication services (voice, fax, videoconferencing, etc.), within the production premises, due to a liquid (water) damage"
G02-A06,F06-AC1,G02,A,telecom equipment,damaging,Eq.hs,IC.E,Se,Exp,,,,,A,A,"Damaging of (host) system, by accident of telecommunication services (voice, fax, videoconferencing, etc.), within the production premises, due to an electrical over load"
G02-A07,F06-AC2,G02,A,telecom equipment,Destruction,Eq.des,AC.E,Fou,Exp,,,,,A,A,"Long lasting unavailability, damaging or loss of (host) system, by accident of telecommunication services (voice, fax, videoconferencing, etc.), within the production premises, due to a lightning"
G02-A08,F06-AC2,G02,A,telecom equipment,Destruction,Eq.des,AC.E,Inc,Exp,,,,,A,A,"Long lasting unavailability, damaging or loss of (host) system, by accident of telecommunication services (voice, fax, videoconferencing, etc.), within the production premises, due to a fire"
G02-A09,F06-AC2,G02,A,telecom equipment,Destruction,Eq.des,AC.E,Ino,Exp,,,,,A,A,"Long lasting unavailability, damaging or loss of (host) system, by accident of telecommunication services (voice, fax, videoconferencing, etc.), within the production premises, due to flooding"
G02-A10,F06-AC3,G02,A,telecom equipment,unavailability,Eq.hs,AC.M,Equ,,,,,,A,A,"Temporary unavailability of (host) system, due to an accident, of telecommunication services (voice, fax, videoconferencing, etc.), caused by the breakdown of an equipment "
G02-A11,F06-AC3,G02,A,auxiliary elements,unavailability,Eq.hs,AC.M,Ser,,,,,,A,A,"Temporary unavailability of (host) system, due to an accident, of telecommunication services (voice, fax, videoconferencing, etc.), caused by the breakdown or the unavailability of auxiliary elements"
G02-A12,F06-AC3,G02,A,auxiliary elements,unavailability,Eq.hs,AB.S,Ene,,,,,,A,A,"Temporary unavailability of (host) system, due to an accident, of telecommunication services (voice, fax, videoconferencing, etc.), due to a lack of power supply (external cause)"
G02-A13,F06-MA1,G02,A,telecom equipment,damaging,Eq.hs,MA.P,Van,Exp,,,,Pa,M,A,"Malicious damaging of host systems of telecommunication services (voice, fax, videoconferencing, etc.), due to vandalism, within the production premises, by an authorized staff member"
G02-A14,F06-MA1,G02,A,telecom equipment,damaging,Eq.hs,MA.P,Van,Exp,,,,Pna,M,A,"Malicious damaging of host systems of telecommunication services (voice, fax, videoconferencing, etc.), due to vandalism, within the production premises, by a member of the staff not authorized"
G02-A15,F06-MA1,G02,A,telecom equipment,damaging,Eq.hs,MA.P,Van,,,,,Tve,M,A,"Malicious damaging of host systems of telecommunication services (voice, fax, videoconferencing, etc.), due to vandalism, by vandals or terrorists acting from outside"
G02-A16,F06-MA1,G02,A,telecom equipment,damaging,Eq.hs,MA.P,Van,,,,,Tvi,M,A,"Malicious damaging of host systems of telecommunication services (voice, fax, videoconferencing, etc.), due to vandalism, by vandals or terrorists acting from inside (after an intrusion)"
G02-A17,F06-MA2,G02,A,telecom equipment,Destruction,Eq.des,MA.P,Ter,,,,,Tve,M,A,"Malicious destruction of host systems of telecommunication services (voice, fax, videoconferencing, etc.), due to a terrorist action, by vandals or terrorists acting from outside"
G02-A18,F18-AR,G02,A,telecom equipment,unavailability,Eq.hs,AB.S,Mas,,,,,,A,A,"Stoppage of functioning of telecommunication services (voice, fax, videoconferencing, etc.), due to system maintenance provider being unable to repair (unfixable failure or provider default)"
R01-A01,F01-EA4,R01,A,software configuration,erasure,Cfl.eff,IF.L,Exp,Exp,,,,,A,A,"Accidental erasure of configuration (code, parameters, etc.) of the extended network services due to a production incident"
R01-A01,F01-EA4,R01,A,hardware configuration,erasure,Cfl.eff,IF.L,Exp,Exp,,,,,A,A,"Accidental erasure of configuration (code, parameters, etc.) of the extended network services due to a production incident"
R01-A02,F01-ER4,R01,A,software configuration,erasure,Cfl.eff,ER.P,Pro,Exp,,,,E,E,A,"Erasure, due to an error, of configuration (code, parameters, etc.) of the extended network services by a member of the production team"
R01-A02,F01-ER4,R01,A,hardware configuration,erasure,Cfl.eff,ER.P,Pro,Exp,,,,E,E,A,"Erasure, due to an error, of configuration (code, parameters, etc.) of the extended network services by a member of the production team"
R01-A03,F01-ER4,R01,A,software configuration,erasure,Cfl.eff,ER.P,Pro,Exp,,,,M,E,A,"Erasure, due to an error, of configuration (code, parameters, etc.) of the extended network services by a member of the maintenance team "
R01-A03,F01-ER4,R01,A,hardware configuration,erasure,Cfl.eff,ER.P,Pro,Exp,,,,M,E,A,"Erasure, due to an error, of configuration (code, parameters, etc.) of the extended network services by a member of the maintenance team "
R01-A04,F01-EM4,R01,A,software configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,Una,M,A,"Malicious erasure of configuration (code, parameters, etc.) of the extended network services by a user not authorized"
R01-A04,F01-EM4,R01,A,hardware configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,Una,M,A,"Malicious erasure of configuration (code, parameters, etc.) of the extended network services by a user not authorized"
R01-A05,F01-EM4,R01,A,software configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,E,M,A,"Malicious erasure of configuration (code, parameters, etc.) of the extended network services by a member of the production team"
R01-A05,F01-EM4,R01,A,hardware configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,E,M,A,"Malicious erasure of configuration (code, parameters, etc.) of the extended network services by a member of the production team"
R01-A06,F01-EM4,R01,A,software configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,M,M,A,"Malicious erasure of configuration (code, parameters, etc.) of the extended network services by a member of the maintenance team "
R01-A06,F01-EM4,R01,A,hardware configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,M,M,A,"Malicious erasure of configuration (code, parameters, etc.) of the extended network services by a member of the maintenance team "
R01-A07,F01-EM5,R01,A,software configuration,erasure,Cfl.eff,MA.L,Tot,,,,,E,M,A,"Malicious total erasure of configurations and backups (code, parameters, etc.) of the extended network services by a member of the production team"
R01-A07,F01-EM5,R01,A,hardware configuration,erasure,Cfl.eff,MA.L,Tot,,,,,E,M,A,"Malicious total erasure of configurations and backups (code, parameters, etc.) of the extended network services by a member of the production team"
R01-A08,F06-AC1,R01,A,network equipment,damaging,Eq.hs,IC.E,De,Exp,,,,,A,A,"Damaging of (host) system, by accident of the extended network services , within the production premises, due to a liquid (water) damage"
R01-A09,F06-AC1,R01,A,network equipment,damaging,Eq.hs,IC.E,Se,Exp,,,,,A,A,"Damaging of (host) system, by accident of the extended network services , within the production premises, due to an electrical over load"
R01-A10,F06-AC2,R01,A,network equipment,Destruction,Eq.des,AC.E,Fou,Exp,,,,,A,A,"Long lasting unavailability, damaging or loss of (host) system, by accident of the extended network services , within the production premises, due to a lightning"
R01-A11,F06-AC2,R01,A,network equipment,Destruction,Eq.des,AC.E,Inc,Exp,,,,,A,A,"Long lasting unavailability, damaging or loss of (host) system, by accident of the extended network services , within the production premises, due to a fire"
R01-A12,F06-AC2,R01,A,network equipment,Destruction,Eq.des,AC.E,Ino,Exp,,,,,A,A,"Long lasting unavailability, damaging or loss of (host) system, by accident of the extended network services , within the production premises, due to flooding"
R01-A13,F06-AC3,R01,A,network equipment,unavailability,Eq.hs,AC.M,Equ,,,,,,A,A,"Temporary unavailability of (host) system, due to an accident, of the extended network services , caused by the breakdown of an equipment "
R01-A14,F06-AC3,R01,A,auxiliary elements,unavailability,Eq.hs,AC.M,Ser,,,,,,A,A,"Temporary unavailability of (host) system, due to an accident, of the extended network services , caused by the breakdown or the unavailability of auxiliary elements"
R01-A15,F06-AC3,R01,A,auxiliary elements,unavailability,Eq.hs,AB.S,Ene,,,,,,A,A,"Temporary unavailability of (host) system, due to an accident, of the extended network services , due to a lack of power supply (external cause)"
R01-A16,F06-MA1,R01,A,network equipment,damaging,Eq.hs,MA.P,Van,Exp,,,,Pa,M,A,"Malicious damaging of host systems of the extended network services , due to vandalism, within the production premises, by an authorized staff member"
R01-A17,F06-MA1,R01,A,network equipment,damaging,Eq.hs,MA.P,Van,Exp,,,,Pna,M,A,"Malicious damaging of host systems of the extended network services , due to vandalism, within the production premises, by a member of the staff not authorized"
R01-A18,F06-MA1,R01,A,network equipment,damaging,Eq.hs,MA.P,Van,,,,,Tve,M,A,"Malicious damaging of host systems of the extended network services , due to vandalism, by vandals or terrorists acting from outside"
R01-A19,F06-MA1,R01,A,network equipment,damaging,Eq.hs,MA.P,Van,,,,,Tvi,M,A,"Malicious damaging of host systems of the extended network services , due to vandalism, by vandals or terrorists acting from inside (after an intrusion)"
R01-A20,F06-MA2,R01,A,network equipment,Destruction,Eq.des,MA.P,Ter,,,,,Tve,M,A,"Malicious destruction of host systems of the extended network services , due to a terrorist action, by vandals or terrorists acting from outside"
R01-A21,F06-MA4,R01,A,network equipment,unavailability,Eq.hs,MA.L,Cfg,,,,,E,M,A,"Malicious breakdown of the extended network services ,  mass erasure or pollution of the configuration of a host system , by a member of the production team"
R01-A22,F06-MA4,R01,A,network equipment,unavailability,Eq.hs,MA.L,Cfg,,,,,M,M,A,"Malicious breakdown of the extended network services ,  mass erasure or pollution of the configuration of a host system , by a member of the maintenance team "
R01-A23,F18-AR,R01,A,network equipment,unavailability,Eq.hs,AB.S,Mas,,,,,,A,A,"Stoppage of functioning of the extended network services , due to system maintenance provider being unable to repair (unfixable failure or provider default)"
R01-A24,F18-AR,R01,A,network equipment,unavailability,Eq.mo,AV.P,Gre,,,,,,A,A,"Stoppage of functioning of the extended network services , due to a social conflict with the production staff"
R01-A25,F18-AR,R01,A,network equipment,unavailability,Eq.mo,AB.P,Per,,,,,,A,A,"Stoppage of functioning of the extended network services , due to a long lasting absence of internal staff required"
R01-A26,F18-AR,R01,A,network equipment,unavailability,Eq.mo,AB.P,Pep,,,,,,A,A,"Stoppage of functioning of the extended network services , due to a long lasting absence of staff from a provider "
R01-A27,F18-AR,R01,A,network equipment,lock,Eq.hs,IF.L,Ver,,,,,,A,A,"Stoppage of functioning of the extended network services , due to a worm"
R02-A01,F01-EA4,R02,A,software configuration,erasure,Cfl.eff,IF.L,Exp,Exp,,,,,A,A,"Accidental erasure of configuration (code, parameters, etc.) of Local Area Network services, due to a production incident"
R02-A01,F01-EA4,R02,A,hardware configuration,erasure,Cfl.eff,IF.L,Exp,Exp,,,,,A,A,"Accidental erasure of configuration (code, parameters, etc.) of Local Area Network services, due to a production incident"
R02-A02,F01-ER4,R02,A,software configuration,erasure,Cfl.eff,ER.P,Pro,Exp,,,,E,E,A,"Erasure, due to an error, of configuration (code, parameters, etc.) of Local Area Network services, by a member of the production team"
R02-A02,F01-ER4,R02,A,hardware configuration,erasure,Cfl.eff,ER.P,Pro,Exp,,,,E,E,A,"Erasure, due to an error, of configuration (code, parameters, etc.) of Local Area Network services, by a member of the production team"
R02-A03,F01-ER4,R02,A,software configuration,erasure,Cfl.eff,ER.P,Pro,Exp,,,,M,E,A,"Erasure, due to an error, of configuration (code, parameters, etc.) of Local Area Network services, by a member of the maintenance team "
R02-A03,F01-ER4,R02,A,hardware configuration,erasure,Cfl.eff,ER.P,Pro,Exp,,,,M,E,A,"Erasure, due to an error, of configuration (code, parameters, etc.) of Local Area Network services, by a member of the maintenance team "
R02-A04,F01-EM4,R02,A,software configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,Una,M,A,"Malicious erasure of configuration (code, parameters, etc.) of Local Area Network services, by a user not authorized"
R02-A04,F01-EM4,R02,A,hardware configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,Una,M,A,"Malicious erasure of configuration (code, parameters, etc.) of Local Area Network services, by a user not authorized"
R02-A05,F01-EM4,R02,A,software configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,E,M,A,"Malicious erasure of configuration (code, parameters, etc.) of Local Area Network services, by a member of the production team"
R02-A05,F01-EM4,R02,A,hardware configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,E,M,A,"Malicious erasure of configuration (code, parameters, etc.) of Local Area Network services, by a member of the production team"
R02-A06,F01-EM4,R02,A,software configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,M,M,A,"Malicious erasure of configuration (code, parameters, etc.) of Local Area Network services, by a member of the maintenance team "
R02-A06,F01-EM4,R02,A,hardware configuration,erasure,Cfl.eff,MA.L,Del,Exp,,,,M,M,A,"Malicious erasure of configuration (code, parameters, etc.) of Local Area Network services, by a member of the maintenance team "
R02-A07,F01-EM5,R02,A,software configuration,erasure,Cfl.eff,MA.L,Tot,,,,,E,M,A,"Malicious total erasure of configurations and backups (code, parameters, etc.) of Local Area Network services, by a member of the production team"
R02-A07,F01-EM5,R02,A,hardware configuration,erasure,Cfl.eff,MA.L,Tot,,,,,E,M,A,"Malicious total erasure of configurations and backups (code, parameters, etc.) of Local Area Network services, by a member of the production team"
R02-A08,F06-AC1,R02,A,network equipment,damaging,Eq.hs,IC.E,De,Exp,,,,,A,A,"Damaging of (host) system, by accident of Local Area Network services, within the production premises, due to a liquid (water) damage"
R02-A09,F06-AC1,R02,A,network equipment,damaging,Eq.hs,IC.E,Se,Exp,,,,,A,A,"Damaging of (host) system, by accident of Local Area Network services, within the production premises, due to an electrical over load"
R02-A10,F06-AC2,R02,A,network equipment,Destruction,Eq.des,AC.E,Fou,Exp,,,,,A,A,"Long lasting unavailability, damaging or loss of (host) system, by accident of Local Area Network services, within the production premises, due to a lightning"
R02-A11,F06-AC2,R02,A,network equipment,Destruction,Eq.des,AC.E,Inc,Exp,,,,,A,A,"Long lasting unavailability, damaging or loss of (host) system, by accident of Local Area Network services, within the production premises, due to a fire"
R02-A12,F06-AC2,R02,A,network equipment,Destruction,Eq.des,AC.E,Ino,Exp,,,,,A,A,"Long lasting unavailability, damaging or loss of (host) system, by accident of Local Area Network services, within the production premises, due to flooding"
R02-A13,F06-AC3,R02,A,network equipment,unavailability,Eq.hs,AC.M,Equ,,,,,,A,A,"Temporary unavailability of (host) system, due to an accident, of Local Area Network services, caused by the breakdown of an equipment "
R02-A14,F06-AC3,R02,A,auxiliary elements,unavailability,Eq.hs,AC.M,Ser,,,,,,A,A,"Temporary unavailability of (host) system, due to an accident, of Local Area Network services, caused by the breakdown or the unavailability of auxiliary elements"
R02-A15,F06-AC3,R02,A,auxiliary elements,unavailability,Eq.hs,AB.S,Ene,,,,,,A,A,"Temporary unavailability of (host) system, due to an accident, of Local Area Network services, due to a lack of power supply (external cause)"
R02-A16,F06-MA1,R02,A,network equipment,damaging,Eq.hs,MA.P,Van,Exp,,,,Pa,M,A,"Malicious damaging of host systems of Local Area Network services, due to vandalism, within the production premises, by an authorized staff member"
R02-A17,F06-MA1,R02,A,network equipment,damaging,Eq.hs,MA.P,Van,Exp,,,,Pna,M,A,"Malicious damaging of host systems of Local Area Network services, due to vandalism, within the production premises, by a member of the staff not authorized"
R02-A18,F06-MA1,R02,A,network equipment,damaging,Eq.hs,MA.P,Van,,,,,Tve,M,A,"Malicious damaging of host systems of Local Area Network services, due to vandalism, by vandals or terrorists acting from outside"
R02-A19,F06-MA1,R02,A,network equipment,damaging,Eq.hs,MA.P,Van,,,,,Tvi,M,A,"Malicious damaging of host systems of Local Area Network services, due to vandalism, by vandals or terrorists acting from inside (after an intrusion)"
R02-A20,F06-MA2,R02,A,network equipment,Destruction,Eq.des,MA.P,Ter,,,,,Tve,M,A,"Malicious destruction of host systems of Local Area Network services, due to a terrorist action, by vandals or terrorists acting from outside"
R02-A21,F06-MA4,R02,A,network equipment,unavailability,Eq.hs,MA.L,Cfg,,,,,E,M,A,"Malicious breakdown of Local Area Network services,  mass erasure or pollution of the configuration of a host system by a member of the production team"
R02-A22,F06-MA4,R02,A,network equipment,unavailability,Eq.hs,MA.L,Cfg,,,,,M,M,A,"Malicious breakdown of Local Area Network services,  mass erasure or pollution of the configuration of a host system by a member of the maintenance team "
R02-A23,F18-AR,R02,A,network equipment,unavailability,Eq.hs,AB.S,Mas,,,,,,A,A,"Stoppage of functioning of Local Area Network services, due to system maintenance provider being unable to repair (unfixable failure or provider default)"
R02-A24,F18-AR,R02,A,network equipment,unavailability,Eq.mo,AV.P,Gre,,,,,,A,A,"Stoppage of functioning of Local Area Network services, due to a social conflict with the production staff"
R02-A25,F18-AR,R02,A,network equipment,unavailability,Eq.mo,AB.P,Per,,,,,,A,A,"Stoppage of functioning of Local Area Network services, due to a long lasting absence of internal staff required"
R02-A26,F18-AR,R02,A,network equipment,unavailability,Eq.mo,AB.P,Pep,,,,,,A,A,"Stoppage of functioning of Local Area Network services, due to a long lasting absence of staff from a provider "
R02-A27,F18-AR,R02,A,network equipment,lock,Eq.hs,IF.L,Ver,,,,,,A,A,"Stoppage of functioning of Local Area Network services, due to a worm"
